Category,Year,nid,Winners,Image_URL,Caption
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires17web.jpg,"Eugene Brumley tries to get in a round of golf as the Hayman Fire rages in the background. Brumley was playing at Shining Mountain Golf Club outside Woodland park. ""It can be kind of frightening to look up and see all that smoke,"" he said. (Steven G. Smith, Rocky Mountain News - June 21, 2002)"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires18web.jpg," Scorched propane tanks and a burned-out car sit at the Robin Hood Trailer Park in West Glenwood Springs, destroyed by the Coal Seam Fire. (George Kochaniec Jr., Rocky Mountain News - June 10, 2002)"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires19web.png,"A dead cow, consumed by a massive wall of flames, lies in the burned-out forest left by the Hayman Fire. Livestock and wildlife died inthe blaze southwest of Denver, which consumed tens of thousands of acres. (Linda McConnell, Rocky Mountain News - June 28, 2002)"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires20web.jpg," Residents of Lake George, in the foothills southwest of Denver, react at a briefing to the news that the Hayman Fire was approaching their town and that it could take up to three months to fully contain the blaze. (Dennis Schroeder, Rocky Mountain News - June 13, 2002)"
Breaking News Photography,2002,6935,Staff,2002nytimesbnp01web.jpg,"A second aircraft approaches the World Trade Center just prior to hitting the South Tower. Within a span of 18 minutes, two planes had crashed into each of the twin towers of the World Trade Center in Manhattan in what President Bush called ""a national tragedy and an apparent act of terrorism against our country."" (Kelly Guenther, The New York Times - September 11, 2001)"
Breaking News Photography,2002,6935,Staff,2002nytimesbnp02web.jpg,"A fireball erupts from one of the towers of the World Trade Center after the second plane hit. In the background, smoke billows from the other tower that was struck minutes earlier. The Brooklyn Bridge is in the foreground. (Steve Ludlum, The New York Times - September 11, 2001)"
Breaking News Photography,2002,6935,Staff,2002nytimesbnp03web.jpg,"From about half a mile north, near Canal Street, people's expressions and gestures bore wittness to the sight they beheld: the collapse of 2 World Trade Center. (Angel Franco, The New York Times - September 11, 2001) "
Breaking News Photography,2002,6935,Staff,2002nytimesbnp04web.jpg,"As people fled across the Brooklyn Bridge from Lower Manhattan, some of them betrayed their curiosity about Joseph Sylvester, a World Financial Center employee who had obviously been close to Ground Zero. (Andrea Mohin, The New York Times - September 11, 2001) "
Breaking News Photography,2002,6935,Staff,2002nytimesbnp05web.jpg,"A person stands alone in the middle of a gaping hole in the World Trade Center, surrounded by smoke and flames, with nowhere to go and no way to be rescued. (Brian Manning, The New York Times - September 11, 2001) "
Breaking News Photography,2002,6935,Staff,2002nytimesbnp06web.jpg,"A victim from the World Trade Center attack is treated by emergency medical personnel on the east side of Church Street across from 5 World Trade Center. She was evacuated before the building collapsed. (Ruth Fremson, The New York Times - September 11, 2001)"
Breaking News Photography,2002,6935,Staff,2002nytimesbnp07web.jpg,"By the time the Twin Towers collapsed that morning, more than 2,900 people were dead, lower Manhattan was covered in ash-laden debris and the lot where two of the world's tallest buildings had stood for more than a generation had a new name, Ground Zero. (Chang W. Lee, The New York Times - September 11, 2001)"
Breaking News Photography,2002,6935,Staff,2002nytimesbnp08web.jpg,"Firefighters and paramedics assist the injured in the immediate aftermath of the Twin Towers' collapse. (Justin Lane, The New York Times - September 11, 2001) "
Breaking News Photography,2002,6935,Staff,2002nytimesbnp09web.jpg,"An exhausted New York City police officer, Richard Adamiak, 26, ducked into the Stage Door Deli on Vesey Street across from the World Trade Center Plaza after the collapse of the first tower -- and shortly before the second tower came down. (Ruth Fremson, The New York Times - September 11, 2001) "
Breaking News Photography,2002,6935,Staff,2002nytimesbnp10web.jpg,"Rescue workers and medical personnel continued their efforts in the middle of a vast, nightmarish landscape on West Street 24 hours after the collapse of the World Trade Center towers. (Ruth Fremson, The New York Times - September 11, 2001)"
Breaking News Photography,2002,6935,Staff,2002nytimesbnp11web.jpg,"A firefighter of Ladder 21 is embraced by fellow firefighters after being told a family member, who is also a firefighter that responded to the World Trade Center attacks, could not be located after the buildings collapsed. (Krista Niles, The New York Times - September 11, 2001) "
Breaking News Photography,2002,6935,Staff,2002nytimesbnp12web.jpg,"Two women made their way through the ash-covered streets of lower Manhattan in the immediate aftermath of the crumbling of the World Trade Center towers. (Justin Lane, The New York Times - September 11, 2001) "
Breaking News Photography,2002,6935,Staff,2002nytimesbnp13web.jpg,"Michele DeFazio sobs as she holds up a poster of her missing husband Jason DeFazio, who worked at Cantor Fitzgerald on the 104th floor of One World Trade Center. (Krista Niles, The New York Times - September 11, 2001) "
Breaking News Photography,2002,6935,Staff,2002nytimesbnp14web.jpg," Yoga teacher Christine Rohm folds her hands behind her back in a prayer position as she meditates in front of a makeshift memorial for victims of the World Trade Center attack in Union Square in Manhattan on September 18, 2001 on the week anniversary of the attack on the World Trade Center. (Ruth Fremson, The New York Times - September 18, 2001) "
Breaking News Photography,2002,6935,Staff,2002nytimesbnp15web.jpg,"Wall Street workers show their identification to the National Guard to get to their workplaces. A total of 5,000 Guard troops were mobilized in the New York City area. (Angel Franco, The New York Times)"
Breaking News Photography,2002,6935,Staff,2002nytimesbnp16web.jpg,"Fire Company 226 on State Street in Brooklyn Heights. Four of the five men who went out that day have not returned. (Nancy Siesel, The New York Times)"
Breaking News Photography,2002,6935,Staff,2002nytimesbnp17web.jpg,"Father Michael Duffy, a Franciscan Priest, requested during a mass that everyone give a blessing in memory of Father Mychal F. Judge. (Suzanne DeChillo, The New York Times)"
Breaking News Photography,2002,6935,Staff,2002nytimesbnp18web.jpg,"A tea set sits, covered in ash from the collapse of the World Trade Center towers, inside the Williamson family apartment on Cedar Street, across from the South Tower. (Edward Keating, The New York Times)"
Breaking News Photography,2002,6935,Staff,2002nytimesbnp19web.jpg,"Jay Robbins sobs as he salutes his colleague, emergency medical technician Yarnel Merino, 25, who died in the attack on the World Trade Center. (George Gutierrez, The New York Times)"
Breaking News Photography,2002,6935,Staff,2002nytimesbnp20web.jpg,"Smoke continues to rise from the destroyed World Trade Center on September 15, 2001, four days later, in New York. (Keith Meyers, The New York Times - September 15, 2001) "
Spot News Photography,1999,6889,Photo Staff,1999ap01.jpg," NAIROBI, Kenya, Aug. 7, 1998 -- Rescue workers hoist a woman, rescued from the U.S. Embassy, over the rubble of a collapsed building next to the embassy. (Khalil Senosi/Associated Press)"
Spot News Photography,1999,6889,Photo Staff,1999ap02.jpg," NAIROBI, Kenya, Aug. 8, 1998 -- Kenyans walk through the Nairobi city morgue to identify relatives and friends the day after the bombing. (Jean-Marc Bouju/Associated Press)"
Spot News Photography,1999,6889,Photo Staff,1999ap03.jpg," DAR ES SALAAM, Tanzania, Aug. 10, 1998 -- On the day of his burial, female family members say Muslim prayers for Bakari Nyumbu, a U.S. Embassy guard who was killed in the Aug. 7 bombing at the embassy. (Brennan Linsley/Associated Press)"
Spot News Photography,1999,6889,Photo Staff,1999ap04.jpg," NAIROBI, Kenya, Oct. 29, 1998 -- Nurses at a Nairobi Hospital walk in a hallway blindfolded as they experience what it feels like to be blind as part of a training session to learn about the particular needs of a blind mother like Catherine Bwire, blinded in the Aug. 7 bombing of the U.S. Embassy. (Jean-Marc Bouju/Associated Press) "
Spot News Photography,1999,6889,Photo Staff,1999ap05.jpg," NAIROBI, Kenya, Aug. 11, 1998 -- Members of the Red Cross and Kenyan military remove a body from the collapsed building next to the U.S. Embassy. (Sayyid Azim/Associated Press) "
Spot News Photography,1999,6889,Photo Staff,1999ap06.jpg,"NAIROBI, Kenya, Aug. 13, 1998 -- Kenyans scan the list of bombing fatalities posted in Uhuru Park. (Jean-Marc Bouju/Associated Press)"
Spot News Photography,1999,6889,Photo Staff,1999ap07.jpg,"NAIROBI, Kenya, Aug. 7, 1998 -- The injured are helped to an ambulance after the explosion at the U.S. Embassy. (Sayyid Azim/Associated Press)"
Spot News Photography,1999,6889,Photo Staff,1999ap08.jpg,"NAIROBI, Kenya, Aug. 9, 1998 -- Thousands of Kenyans mourn and pray at Uhuru Park for the victims of the Aug. 7 bombing. (Sayyid Azim/Associated Press) "
Spot News Photography,1999,6889,Photo Staff,1999ap09.jpg,"NAIROBI, Kenya, Aug. 15, 1998 -- Shirley Wambui, 5, weeps during the burial of her aunt Alice Ndutu Gachiri in the Nairobi Langata cemetery. Gachiri died Aug. 7 in the building next to the U.S. Embassy destroyed by a car bomb. (Jean-Marc Bouju/Associated Press) "
Spot News Photography,1999,6889,Photo Staff,1999ap10.jpg,"NAIROBI, Kenya, Aug. 12, 1998 -- U.S. Ambassador to Kenya Prudence Bushnell grieves after laying a wreath at the site of the U.S. Embassy bombing. (John McConnico/Associated Press)"
Spot News Photography,1999,6889,Photo Staff,1999ap11.jpg,"NAIROBI, Kenya, Aug. 10, 1998 -- Young Kenyans join in a peace vigil in Central Nairobi near the American Embassy and the Ufundi House which were both devastated by the Aug. 7 bombing. (John McConnico/Associated Press)"
Spot News Photography,1999,6889,Photo Staff,1999ap12.jpg,"NAIROBI, Kenya, Aug. 11, 1998 -- Teams from Israel, the United States and France work with Kenyan rescuers to recover bodies trapped under the building adjacent to the U.S. embassy, left, which collapsed in the Aug. 7 explosion. (Sayyid Azim/Associated Press) "
Spot News Photography,1999,6889,Photo Staff,1999ap13.jpg,"NAIROBI, Kenya, Aug. 7, 1998 -- U.S. Ambassador Prudence Bushnell, right, is helped to safety by an unidentified man with blood on his face following an explosion at the embassy. (Sayyid Azim/Associated Press)"
Spot News Photography,1999,6889,Photo Staff,1999ap14.jpg," NAIROBI, Kenya, Aug. 12, 1998 -- A Kenyan soldier prepares to raise the U.S. flag outside Ufundi House, where a short ceremony was held to remember the victims of the Aug. 7 bombing. (Dave Caulkin/Associated Press)"
Spot News Photography,1999,6889,Photo Staff,1999ap15.jpg,"DAR ES SALAAM, Tanzania, Aug. 10, 1998 -- The coffin containing the body of U.S. Embassy guard Bakari Nyumbu, who was killed in the Aug. 7 bombing, is passed into a grave beneath a blanket inscibed with Koranic writing during a traditional Muslim burial ceremony. (Brennan Linsley/Associated Press)"
Spot News Photography,1999,6889,Photo Staff,1999ap16.jpg,"NAIROBI, Kenya, Aug. 7, 1998 -- Burned bodies lie beside damaged cars outside the U.S. Embassy, seen in the background, after the bombing. (Sayyid Azim/Associated Press)"
Spot News Photography,1999,6889,Photo Staff,1999ap17.jpg,"NAIROBI, Kenya, Oct. 8, 1998 -- Catherinje Bwire, 25, sits in her home with her husband Henri Lukhoba. Bwire was pregnant when she was blinded in the Aug. 7 bombing of the U.S. Embassy. She gave birth to her daughter Jean Bahati Lukhoba on Oct. 27. (Jean-Marc Bouju/Associated Press) "
